1,998,0.20943856239318848
2,210,0.09574532508850098
3,820,0.18051743507385254
4,35489,5.2389914989471436
5,10278,1.527916431427002
6,114431,15.826005220413208
7,38815,5.480347633361816
8,447,0.1515963077545166
9,31799,4.431289911270142
10,40754,5.09736967086792
11,7041,0.956444501876831
12,644,0.12967944145202637
13,778,0.15957331657409668
14,13990,1.7652850151062012
15,1449,0.2702465057373047
16,6905,0.8966012001037598
17,523,0.12868618965148926
18,31051,3.842695951461792
19,33,0.06286072731018066
20,916,0.18451595306396484
21,52905,6.5225231647491455
22,64,0.08976149559020996
23,983,0.20049571990966797
24,925,0.17453765869140625
25,542,0.13162684440612793
26,5452,0.7400331497192383
27,2801,0.3999357223510742
28,79370,9.411803245544434
29,207,0.11070394515991211
30,1477,0.24334955215454102
31,747,0.1655573844909668
32,219,0.12566399574279785
33,59,0.06881594657897949
34,52753,6.896588563919067
35,3274,0.4767296314239502
36,718,0.1545875072479248
37,2230,0.34703969955444336
38,789,0.16057229042053223
39,3887,0.5255947113037109
40,335,0.13463854789733887
41,10788,1.352384090423584
42,5374,0.6971750259399414
43,3017,0.4437751770019531
44,395,0.14561009407043457
45,708,0.1625978946685791
46,40677,4.972672462463379
47,2107,0.3361012935638428
48,624,0.15957355499267578
49,5423,0.7300479412078857
50,1248,0.2154240608215332
51,216,0.08779788017272949
52,194,0.08876419067382812
53,65,0.07476592063903809
54,200,0.09377932548522949
55,435,0.12566661834716797
56,223,0.09671282768249512
57,1366,0.25032758712768555
58,676,0.145643949508667
59,544,0.1436145305633545
60,1284,0.23633670806884766
61,2070,0.31914496421813965
62,696,0.14364886283874512
63,143,0.07779073715209961
64,2927,0.4557499885559082
65,0,0.05884265899658203
66,686,0.1515946388244629
67,1436,0.28025221824645996
68,1848,0.3071770668029785
69,1505,0.2593419551849365
70,1358,0.25531792640686035
71,33279,4.27353835105896
72,86,0.06981420516967773
73,2529,0.37599730491638184
74,1643,0.3092026710510254
75,1514,0.25232577323913574
76,989,0.20342278480529785
77,897,0.1875317096710205
78,194,0.1106715202331543
79,3807,0.5226023197174072
80,293,0.09075760841369629
81,1103,0.20847511291503906
82,1166,0.21738767623901367
83,1818,0.31319379806518555
84,706,0.19544625282287598
85,285,0.1186821460723877
86,65,0.07480049133300781
87,1040,0.2293853759765625
88,11,0.07679605484008789
89,1067,0.19846796989440918
90,188,0.08680033683776855
91,87,0.0857398509979248
92,43,0.07878875732421875
93,464,0.13068199157714844
94,194,0.08477425575256348
95,2121,0.36103391647338867
