1,321,0.029946565628051758
2,656,0.06080937385559082
3,25087,2.035569190979004
4,2879,0.23041319847106934
5,101,0.016928911209106445
6,75686,5.316840648651123
7,8988,0.5834164619445801
8,107,0.01994490623474121
9,139304,10.98469352722168
10,9123,0.6921515464782715
11,38626,2.743903636932373
12,1961,0.13562870025634766
13,601307,34.930803060531616
14,130324,7.960758209228516
15,17758,1.241687297821045
16,106,0.01596236228942871
17,64,0.012978315353393555
18,5681,0.36198973655700684
19,1449,0.1107029914855957
20,5398,0.31615638732910156
